,Date,Country/Region,Confirmed,Recovered,Death
14447,4/7/20,Sri Lanka,185,42,6
14448,4/7/20,Sudan,14,2,2
14449,4/7/20,Suriname,10,0,1
14450,4/7/20,Sweden,7693,0,591
14451,4/7/20,Switzerland,22253,8704,821
14452,4/7/20,Syria,19,3,2
14453,4/7/20,Taiwan*,376,57,5
14454,4/7/20,Tajikistan,0,0,0
14455,4/7/20,Tanzania,24,5,1
14456,4/7/20,Thailand,2258,888,27
14457,4/7/20,Timor-Leste,1,0,0
14458,4/7/20,Togo,65,23,3
14459,4/7/20,Trinidad and Tobago,107,1,8
14460,4/7/20,Tunisia,623,25,23
14461,4/7/20,Turkey,34109,1582,725
14462,4/7/20,US,397992,21763,16290
14463,4/7/20,Uganda,52,0,0
14464,4/7/20,Ukraine,1462,28,45
14465,4/7/20,United Arab Emirates,2359,186,12
14466,4/7/20,United Kingdom,55949,325,7483
14467,4/7/20,Uruguay,424,150,7
14468,4/7/20,Uzbekistan,520,30,2
14469,4/7/20,Venezuela,165,65,7
14470,4/7/20,Vietnam,249,123,0
14471,4/7/20,West Bank and Gaza,261,42,1
14472,4/7/20,Western Sahara,4,0,0
14473,4/7/20,Yemen,0,0,0
14474,4/7/20,Zambia,39,7,1
14475,4/7/20,Zimbabwe,11,0,2
14476,4/8/20,Afghanistan,444,29,14
14477,4/8/20,Albania,400,154,22
14478,4/8/20,Algeria,1572,237,205
14479,4/8/20,Andorra,564,52,23
14480,4/8/20,Angola,19,2,2
14481,4/8/20,Antigua and Barbuda,19,0,2
14482,4/8/20,Argentina,1715,358,63
14483,4/8/20,Armenia,881,114,9
14484,4/8/20,Australia,6010,1080,50
14485,4/8/20,Austria,12942,4512,273
14486,4/8/20,Azerbaijan,822,63,8
14487,4/8/20,Bahamas,40,5,7
14488,4/8/20,Bahrain,823,477,5
14489,4/8/20,Bangladesh,218,33,20
14490,4/8/20,Barbados,63,8,3
14491,4/8/20,Belarus,1066,77,13
14492,4/8/20,Belgium,23403,4681,2240
14493,4/8/20,Belize,8,0,1
14494,4/8/20,Benin,26,5,1
14495,4/8/20,Bhutan,5,2,0
14496,4/8/20,Bolivia,210,2,15
14497,4/8/20,Bosnia and Herzegovina,804,79,34
14498,4/8/20,Botswana,6,0,1
14499,4/8/20,Brazil,16170,127,819
14500,4/8/20,Brunei,135,91,1
14501,4/8/20,Bulgaria,593,42,24
14502,4/8/20,Burkina Faso,414,134,23
14503,4/8/20,Burma,22,0,3
14504,4/8/20,Burundi,3,0,0
14505,4/8/20,Cabo Verde,7,1,1
14506,4/8/20,Cambodia,117,63,0
14507,4/8/20,Cameroon,730,60,10
14508,4/8/20,Canada,19141,4154,407
14509,4/8/20,Central African Republic,8,0,0
14510,4/8/20,Chad,10,2,0
14511,4/8/20,Chile,5546,1115,48
14512,4/8/20,China,82809,77567,3337
14513,4/8/20,Colombia,2054,123,54
14514,4/8/20,Comoros,0,0,0
14515,4/8/20,Congo (Brazzaville),45,2,5
14516,4/8/20,Congo (Kinshasa),180,9,18
14517,4/8/20,Costa Rica,502,29,3
14518,4/8/20,Cote d'Ivoire,384,48,3
14519,4/8/20,Croatia,1343,179,19
14520,4/8/20,Cuba,457,27,12
14521,4/8/20,Cyprus,526,52,9
14522,4/8/20,Czechia,5312,233,99
14523,4/8/20,Denmark,5597,1763,218
14524,4/8/20,Diamond Princess,712,619,11
14525,4/8/20,Djibouti,135,25,0
14526,4/8/20,Dominica,15,1,0
14527,4/8/20,Dominican Republic,2111,50,108
14528,4/8/20,Ecuador,4450,140,242
14529,4/8/20,Egypt,1560,305,103
14530,4/8/20,El Salvador,93,9,5
14531,4/8/20,Equatorial Guinea,18,3,0
14532,4/8/20,Eritrea,33,0,0
14533,4/8/20,Estonia,1185,72,24
14534,4/8/20,Eswatini,12,7,0
14535,4/8/20,Ethiopia,55,4,2
14536,4/8/20,Fiji,15,0,0
14537,4/8/20,Finland,2487,300,40
14538,4/8/20,France,83057,21452,10887
14539,4/8/20,Gabon,34,1,1
14540,4/8/20,Gambia,4,2,1
14541,4/8/20,Georgia,211,50,3
14542,4/8/20,Germany,113296,46300,2349
14543,4/8/20,Ghana,313,34,6
14544,4/8/20,Greece,1884,269,83
14545,4/8/20,Grenada,12,0,0
14546,4/8/20,Guatemala,87,17,3
14547,4/8/20,Guinea,164,5,0
14548,4/8/20,Guinea-Bissau,33,0,0
14549,4/8/20,Guyana,37,8,6
14550,4/8/20,Haiti,27,0,1
14551,4/8/20,Holy See,8,2,0
14552,4/8/20,Honduras,312,6,22
14553,4/8/20,Hungary,895,94,58
14554,4/8/20,Iceland,1616,633,6
14555,4/8/20,India,5916,506,178
14556,4/8/20,Indonesia,2956,222,240
14557,4/8/20,Iran,64586,29812,3993
14558,4/8/20,Iraq,1202,452,69
14559,4/8/20,Ireland,6074,25,235
14560,4/8/20,Israel,9404,801,73
14561,4/8/20,Italy,139422,26491,17669
14562,4/8/20,Jamaica,63,10,4
14563,4/8/20,Japan,4257,622,93
14564,4/8/20,Jordan,358,150,6
14565,4/8/20,Kazakhstan,727,54,7
14566,4/8/20,Kenya,179,9,6
14567,4/8/20,"Korea, South",10384,6776,200
14568,4/8/20,Kosovo,184,30,5
14569,4/8/20,Kuwait,855,111,1
14570,4/8/20,Kyrgyzstan,270,33,4
14571,4/8/20,Laos,15,0,0
14572,4/8/20,Latvia,577,16,2
14573,4/8/20,Lebanon,576,62,19
14574,4/8/20,Lesotho,0,0,0
14575,4/8/20,Liberia,31,3,4
14576,4/8/20,Libya,21,8,1
14577,4/8/20,Liechtenstein,78,55,1
14578,4/8/20,Lithuania,912,8,15
14579,4/8/20,Luxembourg,3034,500,46
14580,4/8/20,MS Zaandam,9,0,2
14581,4/8/20,Madagascar,93,11,0
14582,4/8/20,Malawi,8,0,1
14583,4/8/20,Malaysia,4119,1487,65
14584,4/8/20,Maldives,19,13,0
14585,4/8/20,Mali,59,16,7
14586,4/8/20,Malta,299,16,1
14587,4/8/20,Mauritania,6,2,1
14588,4/8/20,Mauritius,273,19,7
14589,4/8/20,Mexico,3181,633,174
14590,4/8/20,Moldova,1174,40,27
14591,4/8/20,Monaco,81,4,1
14592,4/8/20,Mongolia,16,4,0
14593,4/8/20,Montenegro,248,4,2
14594,4/8/20,Morocco,1275,97,93
14595,4/8/20,Mozambique,17,1,0
14596,4/8/20,Namibia,16,3,0
14597,4/8/20,Nepal,9,1,0
14598,4/8/20,Netherlands,20682,22,2255
14599,4/8/20,New Zealand,1210,282,1
14600,4/8/20,Nicaragua,6,0,1
14601,4/8/20,Niger,342,28,11
14602,4/8/20,Nigeria,276,44,6
14603,4/8/20,North Macedonia,617,35,29
14604,4/8/20,Norway,6086,32,101
14605,4/8/20,Oman,419,72,2
14606,4/8/20,Pakistan,4489,572,65
14607,4/8/20,Panama,2249,16,59
14608,4/8/20,Papua New Guinea,2,0,0
14609,4/8/20,Paraguay,119,15,5
14610,4/8/20,Peru,4342,1333,121
14611,4/8/20,Philippines,3870,96,182
14612,4/8/20,Poland,5205,222,159
14613,4/8/20,Portugal,13141,196,380
14614,4/8/20,Qatar,2210,178,6
14615,4/8/20,Romania,4761,528,220
14616,4/8/20,Russia,8672,580,63
14617,4/8/20,Rwanda,110,7,0
14618,4/8/20,Saint Kitts and Nevis,11,0,0
14619,4/8/20,Saint Lucia,14,1,0
14620,4/8/20,Saint Vincent and the Grenadines,8,1,0
14621,4/8/20,San Marino,279,40,34
14622,4/8/20,Sao Tome and Principe,4,0,0
14623,4/8/20,Saudi Arabia,2932,631,41
14624,4/8/20,Senegal,244,113,2
14625,4/8/20,Serbia,2666,0,65
14626,4/8/20,Seychelles,11,0,0
14627,4/8/20,Sierra Leone,7,0,0
14628,4/8/20,Singapore,1623,406,6
14629,4/8/20,Slovakia,682,16,2
14630,4/8/20,Slovenia,1091,120,40
14631,4/8/20,Somalia,12,1,1
14632,4/8/20,South Africa,1845,95,18
14633,4/8/20,South Sudan,2,0,0
14634,4/8/20,Spain,148220,48021,14792
14635,4/8/20,Sri Lanka,189,44,7
14636,4/8/20,Sudan,14,2,2
14637,4/8/20,Suriname,10,3,1
14638,4/8/20,Sweden,8419,0,687
14639,4/8/20,Switzerland,23280,9800,895
14640,4/8/20,Syria,19,4,2
14641,4/8/20,Taiwan*,379,61,5
14642,4/8/20,Tajikistan,0,0,0
14643,4/8/20,Tanzania,25,5,1
14644,4/8/20,Thailand,2369,888,30
14645,4/8/20,Timor-Leste,1,0,0
14646,4/8/20,Togo,70,23,3
14647,4/8/20,Trinidad and Tobago,107,1,8
14648,4/8/20,Tunisia,628,25,24
14649,4/8/20,Turkey,38226,1846,812
14650,4/8/20,US,429686,23559,18369
14651,4/8/20,Uganda,53,0,0
14652,4/8/20,Ukraine,1668,35,52
14653,4/8/20,United Arab Emirates,2659,239,12
14654,4/8/20,United Kingdom,61474,345,8519
14655,4/8/20,Uruguay,456,192,7
14656,4/8/20,Uzbekistan,545,30,3
14657,4/8/20,Venezuela,167,65,9
14658,4/8/20,Vietnam,251,126,0
14659,4/8/20,West Bank and Gaza,263,44,1
14660,4/8/20,Western Sahara,4,0,0
14661,4/8/20,Yemen,0,0,0
14662,4/8/20,Zambia,39,7,1
14663,4/8/20,Zimbabwe,11,0,3
14664,4/9/20,Afghanistan,484,32,15
14665,4/9/20,Albania,409,165,23
14666,4/9/20,Algeria,1666,347,235
14667,4/9/20,Andorra,583,58,25
14668,4/9/20,Angola,19,2,2
14669,4/9/20,Antigua and Barbuda,19,0,2
14670,4/9/20,Argentina,1795,365,72
14671,4/9/20,Armenia,921,138,10
14672,4/9/20,Australia,6108,1472,51
14673,4/9/20,Austria,13244,5240,295
14674,4/9/20,Azerbaijan,926,101,9
14675,4/9/20,Bahamas,41,5,8
14676,4/9/20,Bahrain,887,519,5
14677,4/9/20,Bangladesh,330,33,21
14678,4/9/20,Barbados,66,11,3
14679,4/9/20,Belarus,1486,139,16
14680,4/9/20,Belgium,24983,5164,2523
14681,4/9/20,Belize,9,0,1
14682,4/9/20,Benin,26,5,1
14683,4/9/20,Bhutan,5,2,0
14684,4/9/20,Bolivia,264,2,18
14685,4/9/20,Bosnia and Herzegovina,858,101,35
14686,4/9/20,Botswana,13,0,1
14687,4/9/20,Brazil,18092,173,950
14688,4/9/20,Brunei,135,92,1
14689,4/9/20,Bulgaria,618,48,24
14690,4/9/20,Burkina Faso,443,146,24
14691,4/9/20,Burma,23,2,3
14692,4/9/20,Burundi,3,0,0
14693,4/9/20,Cabo Verde,7,1,1
14694,4/9/20,Cambodia,119,62,0
14695,4/9/20,Cameroon,730,60,10
14696,4/9/20,Canada,20654,5162,503
14697,4/9/20,Central African Republic,8,0,0
14698,4/9/20,Chad,11,2,0
14699,4/9/20,Chile,5972,1274,57
14700,4/9/20,China,82883,77679,3339
14701,4/9/20,Colombia,2223,174,69
14702,4/9/20,Comoros,0,0,0
14703,4/9/20,Congo (Brazzaville),60,5,5
14704,4/9/20,Congo (Kinshasa),180,9,18
14705,4/9/20,Costa Rica,539,30,3
14706,4/9/20,Cote d'Ivoire,444,52,3
14707,4/9/20,Croatia,1407,219,20
14708,4/9/20,Cuba,515,28,15
14709,4/9/20,Cyprus,564,53,10
14710,4/9/20,Czechia,5569,301,112
14711,4/9/20,Denmark,5830,1883,237
14712,4/9/20,Diamond Princess,712,619,11
14713,4/9/20,Djibouti,135,25,0
14714,4/9/20,Dominica,15,1,0
14715,4/9/20,Dominican Republic,2349,80,118
14716,4/9/20,Ecuador,4965,339,272
14717,4/9/20,Egypt,1699,348,118
14718,4/9/20,El Salvador,103,14,6
14719,4/9/20,Equatorial Guinea,18,3,0
14720,4/9/20,Eritrea,33,0,0
14721,4/9/20,Estonia,1207,83,24
14722,4/9/20,Eswatini,12,7,0
14723,4/9/20,Ethiopia,56,4,2
14724,4/9/20,Fiji,15,0,0
14725,4/9/20,Finland,2605,300,42
14726,4/9/20,France,87366,23413,12228
14727,4/9/20,Gabon,44,1,1
14728,4/9/20,Gambia,4,2,1
14729,4/9/20,Georgia,218,51,3
14730,4/9/20,Germany,118181,52407,2607
14731,4/9/20,Ghana,378,3,6
14732,4/9/20,Greece,1955,269,87
14733,4/9/20,Grenada,12,0,0
14734,4/9/20,Guatemala,95,17,3
14735,4/9/20,Guinea,194,11,0
14736,4/9/20,Guinea-Bissau,36,0,0
14737,4/9/20,Guyana,37,8,6
14738,4/9/20,Haiti,30,0,2
14739,4/9/20,Holy See,8,2,0
14740,4/9/20,Honduras,343,6,23
14741,4/9/20,Hungary,980,96,66
14742,4/9/20,Iceland,1648,688,6
14743,4/9/20,India,6725,620,226
14744,4/9/20,Indonesia,3293,252,280
14745,4/9/20,Iran,66220,32309,4110
14746,4/9/20,Iraq,1232,496,69
14747,4/9/20,Ireland,6574,25,263
14748,4/9/20,Israel,9968,1011,86
14749,4/9/20,Italy,143626,28470,18279
14750,4/9/20,Jamaica,63,12,4
14751,4/9/20,Japan,4667,632,94
14752,4/9/20,Jordan,372,161,7
14753,4/9/20,Kazakhstan,781,60,8
14754,4/9/20,Kenya,184,12,7
14755,4/9/20,"Korea, South",10423,6973,204
14756,4/9/20,Kosovo,184,30,5
14757,4/9/20,Kuwait,910,111,1
14758,4/9/20,Kyrgyzstan,280,35,4
14759,4/9/20,Laos,16,0,0
14760,4/9/20,Latvia,589,16,3
14761,4/9/20,Lebanon,582,67,19
14762,4/9/20,Lesotho,0,0,0
14763,4/9/20,Liberia,31,3,4
14764,4/9/20,Libya,24,8,1
14765,4/9/20,Liechtenstein,78,55,1
14766,4/9/20,Lithuania,955,8,16
14767,4/9/20,Luxembourg,3115,500,52
14768,4/9/20,MS Zaandam,9,0,2
14769,4/9/20,Madagascar,93,11,0
14770,4/9/20,Malawi,8,0,1
14771,4/9/20,Malaysia,4228,1608,67
14772,4/9/20,Maldives,19,13,0
14773,4/9/20,Mali,74,22,7
14774,4/9/20,Malta,337,16,2
14775,4/9/20,Mauritania,7,2,1
14776,4/9/20,Mauritius,314,23,7
14777,4/9/20,Mexico,3441,633,194
14778,4/9/20,Moldova,1289,50,29
14779,4/9/20,Monaco,84,5,1
14780,4/9/20,Mongolia,16,4,0
14781,4/9/20,Montenegro,252,4,2
14782,4/9/20,Morocco,1374,109,97
14783,4/9/20,Mozambique,17,1,0
14784,4/9/20,Namibia,16,3,0
14785,4/9/20,Nepal,9,1,0
14786,4/9/20,Netherlands,21903,28,2403
14787,4/9/20,New Zealand,1239,317,1
14788,4/9/20,Nicaragua,7,0,1
14789,4/9/20,Niger,410,40,11
14790,4/9/20,Nigeria,288,51,7
14791,4/9/20,North Macedonia,663,37,30
14792,4/9/20,Norway,6211,32,108
14793,4/9/20,Oman,457,109,3
14794,4/9/20,Pakistan,4695,727,66
14795,4/9/20,Panama,2528,16,63
14796,4/9/20,Papua New Guinea,2,0,0
14797,4/9/20,Paraguay,124,18,5
14798,4/9/20,Peru,5256,1438,138
14799,4/9/20,Philippines,4076,124,203
14800,4/9/20,Poland,5575,284,174
14801,4/9/20,Portugal,13956,205,409
14802,4/9/20,Qatar,2376,206,6
14803,4/9/20,Romania,5202,647,248
14804,4/9/20,Russia,10131,698,76
14805,4/9/20,Rwanda,110,7,0
14806,4/9/20,Saint Kitts and Nevis,11,0,0
14807,4/9/20,Saint Lucia,14,1,0
14808,4/9/20,Saint Vincent and the Grenadines,12,1,0
14809,4/9/20,San Marino,333,49,34
14810,4/9/20,Sao Tome and Principe,4,0,0
14811,4/9/20,Saudi Arabia,3287,666,44
14812,4/9/20,Senegal,250,123,2
14813,4/9/20,Serbia,2867,0,66
14814,4/9/20,Seychelles,11,0,0
14815,4/9/20,Sierra Leone,7,0,0
14816,4/9/20,Singapore,1910,460,6
14817,4/9/20,Slovakia,701,23,2
14818,4/9/20,Slovenia,1124,128,43
14819,4/9/20,Somalia,12,1,1
14820,4/9/20,South Africa,1934,95,18
14821,4/9/20,South Sudan,3,0,0
14822,4/9/20,Spain,153222,52165,15447
14823,4/9/20,Sri Lanka,190,49,7
14824,4/9/20,Sudan,15,2,2
14825,4/9/20,Suriname,10,4,1
14826,4/9/20,Sweden,9141,0,793
14827,4/9/20,Switzerland,24051,10600,948
14828,4/9/20,Syria,19,4,2
14829,4/9/20,Taiwan*,380,67,5
14830,4/9/20,Tajikistan,0,0,0
14831,4/9/20,Tanzania,25,5,1
14832,4/9/20,Thailand,2423,940,32
14833,4/9/20,Timor-Leste,1,0,0
14834,4/9/20,Togo,73,24,3
14835,4/9/20,Trinidad and Tobago,109,1,8
14836,4/9/20,Tunisia,643,25,25
14837,4/9/20,Turkey,42282,2142,908
14838,4/9/20,US,464442,25410,20415
14839,4/9/20,Uganda,53,0,0
14840,4/9/20,Ukraine,1892,45,57
14841,4/9/20,United Arab Emirates,2990,268,14
14842,4/9/20,United Kingdom,65872,359,9623
14843,4/9/20,Uruguay,473,206,7
14844,4/9/20,Uzbekistan,582,38,3
14845,4/9/20,Venezuela,171,84,9
14846,4/9/20,Vietnam,255,128,0
14847,4/9/20,West Bank and Gaza,263,44,1
14848,4/9/20,Western Sahara,4,0,0
14849,4/9/20,Yemen,0,0,0
14850,4/9/20,Zambia,39,24,1
14851,4/9/20,Zimbabwe,11,0,3
14852,4/10/20,Afghanistan,521,32,15
14853,4/10/20,Albania,416,182,23
14854,4/10/20,Algeria,1761,405,256
14855,4/10/20,Andorra,601,71,26
14856,4/10/20,Angola,19,2,2
14857,4/10/20,Antigua and Barbuda,19,0,2
14858,4/10/20,Argentina,1975,375,82
14859,4/10/20,Armenia,937,149,12
14860,4/10/20,Australia,6215,1793,54
14861,4/10/20,Austria,13555,6064,319
14862,4/10/20,Azerbaijan,991,159,10
14863,4/10/20,Bahamas,42,5,8
14864,4/10/20,Bahrain,925,539,6
14865,4/10/20,Bangladesh,424,33,27
14866,4/10/20,Barbados,67,11,4
14867,4/10/20,Belarus,1981,169,19
14868,4/10/20,Belgium,26667,5568,3019
14869,4/10/20,Belize,10,0,2
14870,4/10/20,Benin,35,5,1
14871,4/10/20,Bhutan,5,2,0
14872,4/10/20,Bolivia,268,2,19
14873,4/10/20,Bosnia and Herzegovina,901,129,36
14874,4/10/20,Botswana,13,0,1
14875,4/10/20,Brazil,19638,173,1057
14876,4/10/20,Brunei,136,99,1
14877,4/10/20,Bulgaria,635,54,25
14878,4/10/20,Burkina Faso,443,146,24
14879,4/10/20,Burma,27,2,3
14880,4/10/20,Burundi,3,0,0
14881,4/10/20,Cabo Verde,7,1,1
14882,4/10/20,Cambodia,119,72,0
14883,4/10/20,Cameroon,820,98,12
14884,4/10/20,Canada,22059,5855,557
14885,4/10/20,Central African Republic,8,0,0
14886,4/10/20,Chad,11,2,0
14887,4/10/20,Chile,6501,1571,65
14888,4/10/20,China,82941,77791,3340
14889,4/10/20,Colombia,2473,197,80
14890,4/10/20,Comoros,0,0,0
14891,4/10/20,Congo (Brazzaville),60,5,5
14892,4/10/20,Congo (Kinshasa),215,13,20
14893,4/10/20,Costa Rica,558,42,3
14894,4/10/20,Cote d'Ivoire,444,52,3
14895,4/10/20,Croatia,1495,231,21
14896,4/10/20,Cuba,564,51,15
14897,4/10/20,Cyprus,595,58,10
14898,4/10/20,Czechia,5732,346,119
14899,4/10/20,Denmark,6014,1929,247
14900,4/10/20,Diamond Princess,712,619,11
14901,4/10/20,Djibouti,150,36,1
14902,4/10/20,Dominica,16,5,0
14903,4/10/20,Dominican Republic,2620,98,126
14904,4/10/20,Ecuador,7161,368,297
14905,4/10/20,Egypt,1794,384,135
14906,4/10/20,El Salvador,117,15,6
14907,4/10/20,Equatorial Guinea,18,3,0
14908,4/10/20,Eritrea,34,0,0
14909,4/10/20,Estonia,1258,93,24
14910,4/10/20,Eswatini,12,7,0
14911,4/10/20,Ethiopia,65,4,3
14912,4/10/20,Fiji,16,0,0
14913,4/10/20,Finland,2769,300,48
14914,4/10/20,France,91738,25195,13215
14915,4/10/20,Gabon,44,1,1
14916,4/10/20,Gambia,4,2,1
14917,4/10/20,Georgia,234,54,3
14918,4/10/20,Germany,122171,53913,2767
14919,4/10/20,Ghana,378,4,6
14920,4/10/20,Greece,2011,269,92
14921,4/10/20,Grenada,14,0,0
14922,4/10/20,Guatemala,126,17,3
14923,4/10/20,Guinea,212,15,0
14924,4/10/20,Guinea-Bissau,36,0,0
14925,4/10/20,Guyana,37,8,6
14926,4/10/20,Haiti,31,0,2
14927,4/10/20,Holy See,8,2,0
14928,4/10/20,Honduras,382,7,23
14929,4/10/20,Hungary,1190,112,77
14930,4/10/20,Iceland,1675,751,7
14931,4/10/20,India,7598,774,246
14932,4/10/20,Indonesia,3512,282,306
14933,4/10/20,Iran,68192,35465,4232
14934,4/10/20,Iraq,1279,550,70
14935,4/10/20,Ireland,8089,25,287
14936,4/10/20,Israel,10408,1183,95
14937,4/10/20,Italy,147577,30455,18849
14938,4/10/20,Jamaica,63,13,4
14939,4/10/20,Japan,5530,685,99
14940,4/10/20,Jordan,372,170,7
14941,4/10/20,Kazakhstan,812,64,10
14942,4/10/20,Kenya,189,22,7
14943,4/10/20,"Korea, South",10450,7117,208
14944,4/10/20,Kosovo,250,52,7
14945,4/10/20,Kuwait,993,123,1
14946,4/10/20,Kyrgyzstan,298,35,5
14947,4/10/20,Laos,16,0,0
14948,4/10/20,Latvia,612,16,3
14949,4/10/20,Lebanon,609,76,20
14950,4/10/20,Lesotho,0,0,0
14951,4/10/20,Liberia,37,3,5
14952,4/10/20,Libya,24,8,1
14953,4/10/20,Liechtenstein,79,55,1
14954,4/10/20,Lithuania,999,54,22
14955,4/10/20,Luxembourg,3223,500,54
14956,4/10/20,MS Zaandam,9,0,2
14957,4/10/20,Madagascar,93,11,0
14958,4/10/20,Malawi,9,0,1
14959,4/10/20,Malaysia,4346,1830,70
14960,4/10/20,Maldives,19,13,0
14961,4/10/20,Mali,87,22,7
14962,4/10/20,Malta,350,16,2
14963,4/10/20,Mauritania,7,2,1
14964,4/10/20,Mauritius,318,23,9
14965,4/10/20,Mexico,3844,633,233
14966,4/10/20,Moldova,1438,56,29
14967,4/10/20,Monaco,90,5,1
14968,4/10/20,Mongolia,16,4,0
14969,4/10/20,Montenegro,255,4,2
14970,4/10/20,Morocco,1448,122,107
14971,4/10/20,Mozambique,20,2,0
14972,4/10/20,Namibia,16,3,0
14973,4/10/20,Nepal,9,1,0
14974,4/10/20,Netherlands,23249,37,2520
14975,4/10/20,New Zealand,1283,373,2
14976,4/10/20,Nicaragua,7,0,1
14977,4/10/20,Niger,438,41,11
14978,4/10/20,Nigeria,305,58,7
14979,4/10/20,North Macedonia,711,41,32
14980,4/10/20,Norway,6314,32,113
14981,4/10/20,Oman,484,109,3
14982,4/10/20,Pakistan,5011,762,86
14983,4/10/20,Panama,2752,16,66
14984,4/10/20,Papua New Guinea,2,0,0
14985,4/10/20,Paraguay,129,18,6
14986,4/10/20,Peru,5897,1569,169
14987,4/10/20,Philippines,4195,140,221
14988,4/10/20,Poland,5955,318,181
14989,4/10/20,Portugal,15472,233,435
14990,4/10/20,Qatar,2512,227,6
14991,4/10/20,Romania,5467,729,270
14992,4/10/20,Russia,11917,795,94
14993,4/10/20,Rwanda,118,7,0
14994,4/10/20,Saint Kitts and Nevis,12,0,0
14995,4/10/20,Saint Lucia,15,1,0
14996,4/10/20,Saint Vincent and the Grenadines,12,1,0
14997,4/10/20,San Marino,344,50,34
14998,4/10/20,Sao Tome and Principe,4,0,0
14999,4/10/20,Saudi Arabia,3651,685,47
15000,4/10/20,Senegal,265,137,2
15001,4/10/20,Serbia,3105,0,71
15002,4/10/20,Seychelles,11,0,0
15003,4/10/20,Sierra Leone,8,0,0
15004,4/10/20,Singapore,2108,492,7
15005,4/10/20,Slovakia,715,23,2
15006,4/10/20,Slovenia,1160,137,45
15007,4/10/20,Somalia,21,1,1
15008,4/10/20,South Africa,2003,410,24
15009,4/10/20,South Sudan,4,0,0
15010,4/10/20,Spain,158273,55668,16081
15011,4/10/20,Sri Lanka,190,54,7
15012,4/10/20,Sudan,17,2,2
15013,4/10/20,Suriname,10,4,1
15014,4/10/20,Sweden,9685,0,870
15015,4/10/20,Switzerland,24551,11100,1002
15016,4/10/20,Syria,19,4,2
15017,4/10/20,Taiwan*,382,91,6
15018,4/10/20,Tajikistan,0,0,0
15019,4/10/20,Tanzania,32,5,3
15020,4/10/20,Thailand,2473,1013,33
15021,4/10/20,Timor-Leste,2,1,0
15022,4/10/20,Togo,76,25,3
15023,4/10/20,Trinidad and Tobago,109,1,8
15024,4/10/20,Tunisia,671,25,25
15025,4/10/20,Turkey,47029,2423,1006
15026,4/10/20,US,497943,28790,22486
15027,4/10/20,Uganda,53,0,0
15028,4/10/20,Ukraine,2203,61,69
15029,4/10/20,United Arab Emirates,3360,418,16
15030,4/10/20,United Kingdom,74605,588,10776
15031,4/10/20,Uruguay,494,214,7
15032,4/10/20,Uzbekistan,624,42,3
15033,4/10/20,Venezuela,171,84,9
15034,4/10/20,Vietnam,257,144,0
15035,4/10/20,West Bank and Gaza,267,45,2
15036,4/10/20,Western Sahara,4,0,0
15037,4/10/20,Yemen,1,0,0
15038,4/10/20,Zambia,40,25,2
15039,4/10/20,Zimbabwe,13,0,3
15040,4/11/20,Afghanistan,555,32,18
15041,4/11/20,Albania,433,197,23
15042,4/11/20,Algeria,1825,460,275
15043,4/11/20,Andorra,601,71,26
15044,4/11/20,Angola,19,4,2
15045,4/11/20,Antigua and Barbuda,21,0,2
15046,4/11/20,Argentina,1975,440,83
15047,4/11/20,Armenia,967,173,13
15048,4/11/20,Australia,6303,1806,57
15049,4/11/20,Austria,13806,6604,337
15050,4/11/20,Azerbaijan,1058,200,11
15051,4/11/20,Bahamas,46,5,8
15052,4/11/20,Bahrain,1040,555,6
15053,4/11/20,Bangladesh,482,36,30
15054,4/11/20,Barbados,68,11,4
15055,4/11/20,Belarus,2226,172,23
15056,4/11/20,Belgium,28018,5986,3346
15057,4/11/20,Belize,13,0,2
15058,4/11/20,Benin,35,5,1
15059,4/11/20,Bhutan,5,2,0
15060,4/11/20,Bolivia,275,2,20
15061,4/11/20,Bosnia and Herzegovina,946,139,37
15062,4/11/20,Botswana,13,0,1
15063,4/11/20,Brazil,20727,173,1124
15064,4/11/20,Brunei,136,104,1
15065,4/11/20,Bulgaria,661,62,28
15066,4/11/20,Burkina Faso,484,155,27
15067,4/11/20,Burma,38,2,3
15068,4/11/20,Burundi,5,0,0
15069,4/11/20,Cabo Verde,8,1,1
15070,4/11/20,Cambodia,120,75,0
15071,4/11/20,Cameroon,820,98,12
15072,4/11/20,Canada,23316,6589,654
15073,4/11/20,Central African Republic,8,0,0
15074,4/11/20,Chad,11,2,0
15075,4/11/20,Chile,6927,1864,73
15076,4/11/20,China,83014,77877,3343
15077,4/11/20,Colombia,2709,214,100
15078,4/11/20,Comoros,0,0,0
15079,4/11/20,Congo (Brazzaville),60,5,5
15080,4/11/20,Congo (Kinshasa),223,16,20
15081,4/11/20,Costa Rica,577,49,3
15082,4/11/20,Cote d'Ivoire,533,58,4
15083,4/11/20,Croatia,1534,323,21
15084,4/11/20,Cuba,620,77,16
15085,4/11/20,Cyprus,616,61,10
15086,4/11/20,Czechia,5831,411,129
15087,4/11/20,Denmark,6191,2111,260
15088,4/11/20,Diamond Princess,712,619,11
15089,4/11/20,Djibouti,187,36,2
15090,4/11/20,Dominica,16,5,0
15091,4/11/20,Dominican Republic,2759,108,135
15092,4/11/20,Ecuador,7257,411,315
15093,4/11/20,Egypt,1939,426,146
15094,4/11/20,El Salvador,118,19,6
15095,4/11/20,Equatorial Guinea,18,3,0
15096,4/11/20,Eritrea,34,0,0
15097,4/11/20,Estonia,1304,93,24
15098,4/11/20,Eswatini,12,7,0
15099,4/11/20,Ethiopia,69,10,3
